Unnamed: 0,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc,occ_perc
9273,FP218_9273,FloorPlan218,0.0,0.9008403420448304,1.5,0,45,0,82.04345703125,8.93402099609375
9274,FP218_9274,FloorPlan218,0.0,0.9008403420448304,1.5,0,90,0,93.46771240234376,2.31170654296875
9275,FP218_9275,FloorPlan218,0.0,0.9008403420448304,1.5,0,135,0,94.9188232421875,2.2918701171875
9276,FP218_9276,FloorPlan218,0.0,0.9008403420448304,1.5,0,180,0,87.353515625,4.38232421875
9277,FP218_9277,FloorPlan218,0.0,0.9008403420448304,1.5,0,225,0,71.282958984375,17.20733642578125
9278,FP218_9278,FloorPlan218,0.0,0.9008403420448304,1.5,0,270,0,59.466552734375,22.69134521484375
9279,FP218_9279,FloorPlan218,0.0,0.9008403420448304,1.5,0,315,0,57.46307373046875,23.76708984375
9280,FP218_9280,FloorPlan218,-2.0,0.9008403420448304,6.5,0,0,0,97.87139892578124,0.0762939453125
9281,FP218_9281,FloorPlan218,-2.0,0.9008403420448304,6.5,0,45,0,90.27862548828124,3.85894775390625
9282,FP218_9282,FloorPlan218,-2.0,0.9008403420448304,6.5,0,90,0,75.9124755859375,13.2537841796875
9283,FP218_9283,FloorPlan218,-2.0,0.9008403420448304,6.5,0,135,0,61.25946044921875,20.5169677734375
9284,FP218_9284,FloorPlan218,-2.0,0.9008403420448304,6.5,0,180,0,55.75714111328125,23.541259765625
9285,FP218_9285,FloorPlan218,-2.0,0.9008403420448304,6.5,0,225,0,50.830078125,26.617431640625
9286,FP218_9286,FloorPlan218,-2.0,0.9008403420448304,6.5,0,270,0,63.67340087890625,19.488525390625
9287,FP218_9287,FloorPlan218,-2.0,0.9008403420448304,6.5,0,315,0,86.8896484375,5.12237548828125
9288,FP218_9288,FloorPlan218,-2.5,0.9008403420448304,6.0,0,0,0,88.1622314453125,2.9693603515625
9289,FP218_9289,FloorPlan218,-2.5,0.9008403420448304,6.0,0,45,0,82.01904296875,9.14154052734375
9290,FP218_9290,FloorPlan218,-2.5,0.9008403420448304,6.0,0,90,0,68.4844970703125,19.24285888671875
9291,FP218_9291,FloorPlan218,-2.5,0.9008403420448304,6.0,0,135,0,58.98590087890625,19.43511962890625
9292,FP218_9292,FloorPlan218,-2.5,0.9008403420448304,6.0,0,180,0,61.7095947265625,19.46868896484375
9293,FP218_9293,FloorPlan218,-2.5,0.9008403420448304,6.0,0,225,0,52.020263671875,26.17034912109375
9294,FP218_9294,FloorPlan218,-2.5,0.9008403420448304,6.0,0,270,0,58.64105224609375,22.98583984375
9295,FP218_9295,FloorPlan218,-2.5,0.9008403420448304,6.0,0,315,0,79.82330322265625,10.42938232421875
9296,FP218_9296,FloorPlan218,-3.0,0.9008403420448304,5.5,0,0,0,79.132080078125,7.8277587890625
9297,FP218_9297,FloorPlan218,-3.0,0.9008403420448304,5.5,0,45,0,72.93243408203125,14.8345947265625
9298,FP218_9298,FloorPlan218,-3.0,0.9008403420448304,5.5,0,90,0,62.6708984375,23.2086181640625
9299,FP218_9299,FloorPlan218,-3.0,0.9008403420448304,5.5,0,135,0,63.9801025390625,16.50543212890625
9300,FP218_9300,FloorPlan218,-3.0,0.9008403420448304,5.5,0,180,0,67.39501953125,15.19927978515625
9301,FP218_9301,FloorPlan218,-3.0,0.9008403420448304,5.5,0,225,0,54.2999267578125,24.95574951171875
9302,FP218_9302,FloorPlan218,-3.0,0.9008403420448304,5.5,0,270,0,56.8634033203125,24.23248291015625
9303,FP218_9303,FloorPlan218,-3.0,0.9008403420448304,5.5,0,315,0,72.73406982421875,14.74456787109375
9304,FP218_9304,FloorPlan218,-3.5,0.9008403420448304,5.0,0,0,0,71.270751953125,13.46588134765625
9305,FP218_9305,FloorPlan218,-3.5,0.9008403420448304,5.0,0,45,0,66.21551513671875,19.1192626953125
9306,FP218_9306,FloorPlan218,-3.5,0.9008403420448304,5.0,0,90,0,64.25323486328125,19.77691650390625
9307,FP218_9307,FloorPlan218,-3.5,0.9008403420448304,5.0,0,135,0,71.1181640625,11.61346435546875
9308,FP218_9308,FloorPlan218,-3.5,0.9008403420448304,5.0,0,180,0,69.78759765625,16.49017333984375
9309,FP218_9309,FloorPlan218,-3.5,0.9008403420448304,5.0,0,225,0,58.642578125,22.42889404296875
9310,FP218_9310,FloorPlan218,-3.5,0.9008403420448304,5.0,0,270,0,57.0526123046875,22.63641357421875
9311,FP218_9311,FloorPlan218,-3.5,0.9008403420448304,5.0,0,315,0,67.45147705078125,16.96929931640625
9312,FP218_9312,FloorPlan218,-3.0,0.9008403420448304,4.5,0,0,0,64.02130126953125,18.0084228515625
9313,FP218_9313,FloorPlan218,-3.0,0.9008403420448304,4.5,0,45,0,65.14129638671875,21.51641845703125
9314,FP218_9314,FloorPlan218,-3.0,0.9008403420448304,4.5,0,90,0,71.65679931640625,13.20343017578125
9315,FP218_9315,FloorPlan218,-3.0,0.9008403420448304,4.5,0,135,0,85.98785400390625,1.2939453125
9316,FP218_9316,FloorPlan218,-3.0,0.9008403420448304,4.5,0,180,0,81.82373046875,8.795166015625
9317,FP218_9317,FloorPlan218,-3.0,0.9008403420448304,4.5,0,225,0,64.24407958984375,19.781494140625
9318,FP218_9318,FloorPlan218,-3.0,0.9008403420448304,4.5,0,270,0,48.95172119140625,26.71661376953125
9319,FP218_9319,FloorPlan218,-3.0,0.9008403420448304,4.5,0,315,0,57.37457275390625,21.67816162109375
9320,FP218_9320,FloorPlan218,-1.0,0.9008403420448304,1.5,0,0,0,64.15863037109375,17.98858642578125
9321,FP218_9321,FloorPlan218,-1.0,0.9008403420448304,1.5,0,45,0,71.4996337890625,17.840576171875
9322,FP218_9322,FloorPlan218,-1.0,0.9008403420448304,1.5,0,90,0,81.3446044921875,8.71124267578125
9323,FP218_9323,FloorPlan218,-1.0,0.9008403420448304,1.5,0,135,0,87.96844482421875,5.328369140625
9324,FP218_9324,FloorPlan218,-1.0,0.9008403420448304,1.5,0,180,0,83.92333984375,6.6070556640625
9325,FP218_9325,FloorPlan218,-1.0,0.9008403420448304,1.5,0,225,0,75.848388671875,14.703369140625
9326,FP218_9326,FloorPlan218,-1.0,0.9008403420448304,1.5,0,270,0,73.3306884765625,16.86248779296875
9327,FP218_9327,FloorPlan218,-1.0,0.9008403420448304,1.5,0,315,0,70.4071044921875,12.762451171875
9328,FP218_9328,FloorPlan218,-0.5,0.9008403420448304,1.0,0,0,0,60.23101806640625,21.47216796875
9329,FP218_9329,FloorPlan218,-0.5,0.9008403420448304,1.0,0,45,0,75.62103271484375,13.38653564453125
9330,FP218_9330,FloorPlan218,-0.5,0.9008403420448304,1.0,0,90,0,88.92669677734375,3.87725830078125
9331,FP218_9331,FloorPlan218,-0.5,0.9008403420448304,1.0,0,135,0,95.25604248046876,2.01873779296875
9332,FP218_9332,FloorPlan218,-0.5,0.9008403420448304,1.0,0,180,0,89.61029052734375,3.2012939453125
9333,FP218_9333,FloorPlan218,-0.5,0.9008403420448304,1.0,0,225,0,77.459716796875,12.19024658203125
9334,FP218_9334,FloorPlan218,-0.5,0.9008403420448304,1.0,0,270,0,68.2037353515625,19.6441650390625
9335,FP218_9335,FloorPlan218,-0.5,0.9008403420448304,1.0,0,315,0,58.3770751953125,22.33734130859375
9336,FP218_9336,FloorPlan218,-2.5,0.9008403420448304,6.5,0,0,0,97.87139892578124,0.0762939453125
9337,FP218_9337,FloorPlan218,-2.5,0.9008403420448304,6.5,0,45,0,87.98828125,4.6630859375
9338,FP218_9338,FloorPlan218,-2.5,0.9008403420448304,6.5,0,90,0,72.5433349609375,15.74859619140625
9339,FP218_9339,FloorPlan218,-2.5,0.9008403420448304,6.5,0,135,0,57.97882080078125,21.35467529296875
9340,FP218_9340,FloorPlan218,-2.5,0.9008403420448304,6.5,0,180,0,55.91278076171875,23.2208251953125
9341,FP218_9341,FloorPlan218,-2.5,0.9008403420448304,6.5,0,225,0,49.957275390625,27.83966064453125
9342,FP218_9342,FloorPlan218,-2.5,0.9008403420448304,6.5,0,270,0,64.53857421875,19.23370361328125
9343,FP218_9343,FloorPlan218,-2.5,0.9008403420448304,6.5,0,315,0,86.81182861328125,5.13458251953125
9344,FP218_9344,FloorPlan218,-3.0,0.9008403420448304,6.0,0,0,0,88.09967041015625,2.9693603515625
9345,FP218_9345,FloorPlan218,-3.0,0.9008403420448304,6.0,0,45,0,80.57098388671875,10.23406982421875
9346,FP218_9346,FloorPlan218,-3.0,0.9008403420448304,6.0,0,90,0,65.3411865234375,20.97320556640625
9347,FP218_9347,FloorPlan218,-3.0,0.9008403420448304,6.0,0,135,0,57.13348388671875,20.281982421875
9348,FP218_9348,FloorPlan218,-3.0,0.9008403420448304,6.0,0,180,0,61.0565185546875,19.5526123046875
9349,FP218_9349,FloorPlan218,-3.0,0.9008403420448304,6.0,0,225,0,50.92926025390625,26.495361328125
9350,FP218_9350,FloorPlan218,-3.0,0.9008403420448304,6.0,0,270,0,61.48223876953125,21.942138671875
9351,FP218_9351,FloorPlan218,-3.0,0.9008403420448304,6.0,0,315,0,80.0384521484375,10.42633056640625
9352,FP218_9352,FloorPlan218,-3.5,0.9008403420448304,5.5,0,0,0,79.12445068359375,7.8277587890625
9353,FP218_9353,FloorPlan218,-3.5,0.9008403420448304,5.5,0,45,0,72.14202880859375,15.338134765625
9354,FP218_9354,FloorPlan218,-3.5,0.9008403420448304,5.5,0,90,0,60.9588623046875,22.66082763671875
9355,FP218_9355,FloorPlan218,-3.5,0.9008403420448304,5.5,0,135,0,63.232421875,17.95654296875
9356,FP218_9356,FloorPlan218,-3.5,0.9008403420448304,5.5,0,180,0,64.07318115234375,18.292236328125
9357,FP218_9357,FloorPlan218,-3.5,0.9008403420448304,5.5,0,225,0,54.15496826171875,23.91357421875
9358,FP218_9358,FloorPlan218,-3.5,0.9008403420448304,5.5,0,270,0,61.0504150390625,21.21734619140625
9359,FP218_9359,FloorPlan218,-3.5,0.9008403420448304,5.5,0,315,0,74.4354248046875,13.95721435546875
9360,FP218_9360,FloorPlan218,-4.0,0.9008403420448304,5.0,0,0,0,72.5799560546875,13.50250244140625
9361,FP218_9361,FloorPlan218,-4.0,0.9008403420448304,5.0,0,45,0,65.49224853515625,19.4122314453125
9362,FP218_9362,FloorPlan218,-4.0,0.9008403420448304,5.0,0,90,0,61.00921630859375,20.44830322265625
9363,FP218_9363,FloorPlan218,-4.0,0.9008403420448304,5.0,0,135,0,68.05572509765625,15.185546875
9364,FP218_9364,FloorPlan218,-4.0,0.9008403420448304,5.0,0,180,0,66.1041259765625,19.2047119140625
9365,FP218_9365,FloorPlan218,-4.0,0.9008403420448304,5.0,0,225,0,61.14349365234375,19.88983154296875
9366,FP218_9366,FloorPlan218,-4.0,0.9008403420448304,5.0,0,270,0,63.09967041015625,17.2119140625
9367,FP218_9367,FloorPlan218,-4.0,0.9008403420448304,5.0,0,315,0,71.728515625,14.7247314453125
9368,FP218_9368,FloorPlan218,-3.5,0.9008403420448304,4.5,0,0,0,64.471435546875,18.0572509765625
9369,FP218_9369,FloorPlan218,-3.5,0.9008403420448304,4.5,0,45,0,62.7471923828125,22.0489501953125
9370,FP218_9370,FloorPlan218,-3.5,0.9008403420448304,4.5,0,90,0,69.4091796875,15.45562744140625
9371,FP218_9371,FloorPlan218,-3.5,0.9008403420448304,4.5,0,135,0,80.69000244140625,5.07965087890625
9372,FP218_9372,FloorPlan218,-3.5,0.9008403420448304,4.5,0,180,0,74.6856689453125,13.81378173828125
9373,FP218_9373,FloorPlan218,-3.5,0.9008403420448304,4.5,0,225,0,63.05694580078125,21.0113525390625
9374,FP218_9374,FloorPlan218,-3.5,0.9008403420448304,4.5,0,270,0,53.69415283203125,23.3489990234375
9375,FP218_9375,FloorPlan218,-3.5,0.9008403420448304,4.5,0,315,0,60.0830078125,19.9554443359375
9376,FP218_9376,FloorPlan218,-3.0,0.9008403420448304,4.0,0,0,0,62.16583251953125,21.1639404296875
9377,FP218_9377,FloorPlan218,-3.0,0.9008403420448304,4.0,0,45,0,71.51031494140625,15.46783447265625
9378,FP218_9378,FloorPlan218,-3.0,0.9008403420448304,4.0,0,90,0,84.17816162109375,5.023193359375
9379,FP218_9379,FloorPlan218,-3.0,0.9008403420448304,4.0,0,135,0,97.0947265625,0.30670166015625
9380,FP218_9380,FloorPlan218,-3.0,0.9008403420448304,4.0,0,180,0,86.99951171875,4.76226806640625
9381,FP218_9381,FloorPlan218,-3.0,0.9008403420448304,4.0,0,225,0,69.12384033203125,16.87469482421875
9382,FP218_9382,FloorPlan218,-3.0,0.9008403420448304,4.0,0,270,0,52.62451171875,25.89569091796875
9383,FP218_9383,FloorPlan218,-3.0,0.9008403420448304,4.0,0,315,0,52.3162841796875,24.03411865234375
9384,FP218_9384,FloorPlan218,-1.5,0.9008403420448304,1.5,0,0,0,70.30181884765625,13.01727294921875
9385,FP218_9385,FloorPlan218,-1.5,0.9008403420448304,1.5,0,45,0,72.8302001953125,16.644287109375
9386,FP218_9386,FloorPlan218,-1.5,0.9008403420448304,1.5,0,90,0,78.22265625,12.59765625
9387,FP218_9387,FloorPlan218,-1.5,0.9008403420448304,1.5,0,135,0,83.624267578125,7.6904296875
9388,FP218_9388,FloorPlan218,-1.5,0.9008403420448304,1.5,0,180,0,84.1766357421875,7.4737548828125
9389,FP218_9389,FloorPlan218,-1.5,0.9008403420448304,1.5,0,225,0,80.39703369140625,11.89422607421875
9390,FP218_9390,FloorPlan218,-1.5,0.9008403420448304,1.5,0,270,0,79.36859130859375,12.9302978515625
9391,FP218_9391,FloorPlan218,-1.5,0.9008403420448304,1.5,0,315,0,79.39910888671875,10.32257080078125
9392,FP218_9392,FloorPlan218,-1.0,0.9008403420448304,1.0,0,0,0,61.10382080078125,20.721435546875
9393,FP218_9393,FloorPlan218,-1.0,0.9008403420448304,1.0,0,45,0,72.18780517578125,17.04864501953125
9394,FP218_9394,FloorPlan218,-1.0,0.9008403420448304,1.0,0,90,0,84.4268798828125,6.9488525390625
9395,FP218_9395,FloorPlan218,-1.0,0.9008403420448304,1.0,0,135,0,90.5670166015625,3.05633544921875
9396,FP218_9396,FloorPlan218,-1.0,0.9008403420448304,1.0,0,180,0,85.504150390625,6.41632080078125
9397,FP218_9397,FloorPlan218,-1.0,0.9008403420448304,1.0,0,225,0,77.78472900390625,11.12060546875
9398,FP218_9398,FloorPlan218,-1.0,0.9008403420448304,1.0,0,270,0,73.2757568359375,17.31109619140625
9399,FP218_9399,FloorPlan218,-1.0,0.9008403420448304,1.0,0,315,0,64.57977294921875,18.4783935546875
9400,FP218_9400,FloorPlan218,-3.0,0.9008403420448304,6.5,0,0,0,97.87139892578124,0.0762939453125
9401,FP218_9401,FloorPlan218,-3.0,0.9008403420448304,6.5,0,45,0,86.78131103515625,5.2215576171875
9402,FP218_9402,FloorPlan218,-3.0,0.9008403420448304,6.5,0,90,0,69.30389404296875,17.30194091796875
9403,FP218_9403,FloorPlan218,-3.0,0.9008403420448304,6.5,0,135,0,55.17425537109375,23.0743408203125
9404,FP218_9404,FloorPlan218,-3.0,0.9008403420448304,6.5,0,180,0,54.9713134765625,23.23760986328125
9405,FP218_9405,FloorPlan218,-3.0,0.9008403420448304,6.5,0,225,0,49.755859375,27.70843505859375
9406,FP218_9406,FloorPlan218,-3.0,0.9008403420448304,6.5,0,270,0,66.91131591796875,18.35174560546875
9407,FP218_9407,FloorPlan218,-3.0,0.9008403420448304,6.5,0,315,0,86.93084716796875,5.16357421875
9408,FP218_9408,FloorPlan218,-3.5,0.9008403420448304,6.0,0,0,0,88.0767822265625,2.9693603515625
9409,FP218_9409,FloorPlan218,-3.5,0.9008403420448304,6.0,0,45,0,79.85992431640625,10.66741943359375
9410,FP218_9410,FloorPlan218,-3.5,0.9008403420448304,6.0,0,90,0,62.103271484375,22.186279296875
9411,FP218_9411,FloorPlan218,-3.5,0.9008403420448304,6.0,0,135,0,56.67724609375,22.003173828125
9412,FP218_9412,FloorPlan218,-3.5,0.9008403420448304,6.0,0,180,0,58.67919921875,20.60089111328125
9413,FP218_9413,FloorPlan218,-3.5,0.9008403420448304,6.0,0,225,0,51.17950439453125,25.079345703125
9414,FP218_9414,FloorPlan218,-3.5,0.9008403420448304,6.0,0,270,0,65.24658203125,19.28558349609375
9415,FP218_9415,FloorPlan218,-3.5,0.9008403420448304,6.0,0,315,0,81.0760498046875,10.2325439453125
9416,FP218_9416,FloorPlan218,-4.0,0.9008403420448304,5.5,0,0,0,79.27398681640625,7.82012939453125
9417,FP218_9417,FloorPlan218,-4.0,0.9008403420448304,5.5,0,45,0,72.0733642578125,15.49224853515625
9418,FP218_9418,FloorPlan218,-4.0,0.9008403420448304,5.5,0,90,0,58.92791748046875,22.20611572265625
9419,FP218_9419,FloorPlan218,-4.0,0.9008403420448304,5.5,0,135,0,60.87646484375,20.17364501953125
9420,FP218_9420,FloorPlan218,-4.0,0.9008403420448304,5.5,0,180,0,61.60430908203125,20.4833984375
9421,FP218_9421,FloorPlan218,-4.0,0.9008403420448304,5.5,0,225,0,57.92083740234375,20.46966552734375
9422,FP218_9422,FloorPlan218,-4.0,0.9008403420448304,5.5,0,270,0,66.49322509765625,17.1661376953125
9423,FP218_9423,FloorPlan218,-4.0,0.9008403420448304,5.5,0,315,0,76.8402099609375,12.82501220703125
9424,FP218_9424,FloorPlan218,-4.5,0.9008403420448304,5.0,0,0,0,76.025390625,13.53302001953125
9425,FP218_9425,FloorPlan218,-4.5,0.9008403420448304,5.0,0,45,0,64.459228515625,19.40155029296875
9426,FP218_9426,FloorPlan218,-4.5,0.9008403420448304,5.0,0,90,0,57.67364501953125,21.5545654296875
9427,FP218_9427,FloorPlan218,-4.5,0.9008403420448304,5.0,0,135,0,63.568115234375,18.890380859375
9428,FP218_9428,FloorPlan218,-4.5,0.9008403420448304,5.0,0,180,0,65.5670166015625,20.50628662109375
9429,FP218_9429,FloorPlan218,-4.5,0.9008403420448304,5.0,0,225,0,67.53692626953125,16.2139892578125
9430,FP218_9430,FloorPlan218,-4.5,0.9008403420448304,5.0,0,270,0,70.14617919921875,12.24822998046875
9431,FP218_9431,FloorPlan218,-4.5,0.9008403420448304,5.0,0,315,0,76.29547119140625,12.16278076171875
9432,FP218_9432,FloorPlan218,-4.0,0.9008403420448304,4.5,0,0,0,65.70281982421875,18.07403564453125
9433,FP218_9433,FloorPlan218,-4.0,0.9008403420448304,4.5,0,45,0,60.85662841796875,22.174072265625
9434,FP218_9434,FloorPlan218,-4.0,0.9008403420448304,4.5,0,90,0,65.91949462890625,17.242431640625
9435,FP218_9435,FloorPlan218,-4.0,0.9008403420448304,4.5,0,135,0,74.41558837890625,10.76507568359375
9436,FP218_9436,FloorPlan218,-4.0,0.9008403420448304,4.5,0,180,0,69.69757080078125,17.38433837890625
9437,FP218_9437,FloorPlan218,-4.0,0.9008403420448304,4.5,0,225,0,62.7349853515625,19.7601318359375
9438,FP218_9438,FloorPlan218,-4.0,0.9008403420448304,4.5,0,270,0,59.72137451171875,18.68133544921875
9439,FP218_9439,FloorPlan218,-4.0,0.9008403420448304,4.5,0,315,0,64.6728515625,17.18902587890625
9440,FP218_9440,FloorPlan218,-3.5,0.9008403420448304,4.0,0,0,0,59.87091064453125,21.18988037109375
9441,FP218_9441,FloorPlan218,-3.5,0.9008403420448304,4.0,0,45,0,65.6585693359375,18.88275146484375
9442,FP218_9442,FloorPlan218,-3.5,0.9008403420448304,4.0,0,90,0,79.1229248046875,9.73663330078125
9443,FP218_9443,FloorPlan218,-3.5,0.9008403420448304,4.0,0,135,0,89.85595703125,2.04010009765625
9444,FP218_9444,FloorPlan218,-3.5,0.9008403420448304,4.0,0,180,0,79.99114990234375,9.05609130859375
9445,FP218_9445,FloorPlan218,-3.5,0.9008403420448304,4.0,0,225,0,65.22216796875,20.23162841796875
9446,FP218_9446,FloorPlan218,-3.5,0.9008403420448304,4.0,0,270,0,56.0028076171875,23.19793701171875
9447,FP218_9447,FloorPlan218,-3.5,0.9008403420448304,4.0,0,315,0,55.218505859375,22.3968505859375
9448,FP218_9448,FloorPlan218,-2.0,0.9008403420448304,1.5,0,0,0,78.97796630859375,7.5286865234375
9449,FP218_9449,FloorPlan218,-2.0,0.9008403420448304,1.5,0,45,0,72.5555419921875,13.2781982421875
9450,FP218_9450,FloorPlan218,-2.0,0.9008403420448304,1.5,0,90,0,76.2939453125,15.7501220703125
9451,FP218_9451,FloorPlan218,-2.0,0.9008403420448304,1.5,0,135,0,79.51202392578125,10.65673828125
9452,FP218_9452,FloorPlan218,-2.0,0.9008403420448304,1.5,0,180,0,84.881591796875,7.7239990234375
9453,FP218_9453,FloorPlan218,-2.0,0.9008403420448304,1.5,0,225,0,84.35211181640625,8.282470703125
9454,FP218_9454,FloorPlan218,-2.0,0.9008403420448304,1.5,0,270,0,83.83331298828125,9.832763671875
9455,FP218_9455,FloorPlan218,-2.0,0.9008403420448304,1.5,0,315,0,81.68182373046875,9.65576171875
9456,FP218_9456,FloorPlan218,-1.5,0.9008403420448304,1.0,0,0,0,64.0594482421875,18.23883056640625
9457,FP218_9457,FloorPlan218,-1.5,0.9008403420448304,1.0,0,45,0,70.0897216796875,17.4835205078125
9458,FP218_9458,FloorPlan218,-1.5,0.9008403420448304,1.0,0,90,0,79.14886474609375,10.57891845703125
9459,FP218_9459,FloorPlan218,-1.5,0.9008403420448304,1.0,0,135,0,85.760498046875,5.68695068359375
9460,FP218_9460,FloorPlan218,-1.5,0.9008403420448304,1.0,0,180,0,82.73773193359375,7.2967529296875
9461,FP218_9461,FloorPlan218,-1.5,0.9008403420448304,1.0,0,225,0,82.4005126953125,9.15374755859375
9462,FP218_9462,FloorPlan218,-1.5,0.9008403420448304,1.0,0,270,0,77.17132568359375,13.818359375
9463,FP218_9463,FloorPlan218,-1.5,0.9008403420448304,1.0,0,315,0,71.49200439453125,15.655517578125
9464,FP218_9464,FloorPlan218,-1.0,0.9008403420448304,0.5,0,0,0,57.73468017578125,23.58856201171875
9465,FP218_9465,FloorPlan218,-1.0,0.9008403420448304,0.5,0,45,0,71.34246826171875,16.1468505859375
9466,FP218_9466,FloorPlan218,-1.0,0.9008403420448304,0.5,0,90,0,85.98785400390625,4.49371337890625
9467,FP218_9467,FloorPlan218,-1.0,0.9008403420448304,0.5,0,135,0,70.66497802734375,9.21173095703125
9468,FP218_9468,FloorPlan218,-1.0,0.9008403420448304,0.5,0,180,0,67.12799072265625,22.772216796875
9469,FP218_9469,FloorPlan218,-1.0,0.9008403420448304,0.5,0,225,0,61.3189697265625,17.291259765625
9470,FP218_9470,FloorPlan218,-1.0,0.9008403420448304,0.5,0,270,0,72.29156494140625,14.93682861328125
9471,FP218_9471,FloorPlan218,-1.0,0.9008403420448304,0.5,0,315,0,62.55035400390625,21.136474609375
9472,FP218_9472,FloorPlan218,-3.5,0.9008403420448304,6.5,0,0,0,97.88665771484376,0.0762939453125
9473,FP218_9473,FloorPlan218,-3.5,0.9008403420448304,6.5,0,45,0,86.6058349609375,5.322265625
9474,FP218_9474,FloorPlan218,-3.5,0.9008403420448304,6.5,0,90,0,66.26129150390625,18.41583251953125
9475,FP218_9475,FloorPlan218,-3.5,0.9008403420448304,6.5,0,135,0,54.1107177734375,24.54986572265625
9476,FP218_9476,FloorPlan218,-3.5,0.9008403420448304,6.5,0,180,0,53.3843994140625,23.72894287109375
9477,FP218_9477,FloorPlan218,-3.5,0.9008403420448304,6.5,0,225,0,51.10321044921875,26.23291015625
9478,FP218_9478,FloorPlan218,-3.5,0.9008403420448304,6.5,0,270,0,70.001220703125,16.14532470703125
9479,FP218_9479,FloorPlan218,-3.5,0.9008403420448304,6.5,0,315,0,87.2650146484375,5.120849609375
9480,FP218_9480,FloorPlan218,-4.0,0.9008403420448304,6.0,0,0,0,88.067626953125,2.9693603515625
9481,FP218_9481,FloorPlan218,-4.0,0.9008403420448304,6.0,0,45,0,79.70428466796875,10.74676513671875
9482,FP218_9482,FloorPlan218,-4.0,0.9008403420448304,6.0,0,90,0,60.0128173828125,21.7620849609375
9483,FP218_9483,FloorPlan218,-4.0,0.9008403420448304,6.0,0,135,0,56.15997314453125,23.2269287109375
9484,FP218_9484,FloorPlan218,-4.0,0.9008403420448304,6.0,0,180,0,57.33795166015625,21.942138671875
9485,FP218_9485,FloorPlan218,-4.0,0.9008403420448304,6.0,0,225,0,55.19256591796875,21.57135009765625
9486,FP218_9486,FloorPlan218,-4.0,0.9008403420448304,6.0,0,270,0,70.44525146484375,16.00494384765625
9487,FP218_9487,FloorPlan218,-4.0,0.9008403420448304,6.0,0,315,0,82.8338623046875,9.66339111328125
9488,FP218_9488,FloorPlan218,-4.5,0.9008403420448304,5.5,0,0,0,80.877685546875,7.85675048828125
9489,FP218_9489,FloorPlan218,-4.5,0.9008403420448304,5.5,0,45,0,71.83685302734375,15.43426513671875
9490,FP218_9490,FloorPlan218,-4.5,0.9008403420448304,5.5,0,90,0,57.71484375,22.100830078125
9491,FP218_9491,FloorPlan218,-4.5,0.9008403420448304,5.5,0,135,0,58.526611328125,22.0489501953125
9492,FP218_9492,FloorPlan218,-4.5,0.9008403420448304,5.5,0,180,0,63.7359619140625,20.38726806640625
9493,FP218_9493,FloorPlan218,-4.5,0.9008403420448304,5.5,0,225,0,65.10772705078125,16.32232666015625
9494,FP218_9494,FloorPlan218,-4.5,0.9008403420448304,5.5,0,270,0,73.297119140625,13.134765625
9495,FP218_9495,FloorPlan218,-4.5,0.9008403420448304,5.5,0,315,0,83.1817626953125,10.9893798828125
9496,FP218_9496,FloorPlan218,-4.5,0.9008403420448304,4.5,0,0,0,70.70465087890625,15.95306396484375
9497,FP218_9497,FloorPlan218,-4.5,0.9008403420448304,4.5,0,45,0,59.64508056640625,22.149658203125
9498,FP218_9498,FloorPlan218,-4.5,0.9008403420448304,4.5,0,90,0,61.07177734375,19.50531005859375
9499,FP218_9499,FloorPlan218,-4.5,0.9008403420448304,4.5,0,135,0,69.4915771484375,15.08636474609375
9500,FP218_9500,FloorPlan218,-4.5,0.9008403420448304,4.5,0,180,0,66.748046875,19.55108642578125
9501,FP218_9501,FloorPlan218,-4.5,0.9008403420448304,4.5,0,225,0,67.9107666015625,17.8192138671875
9502,FP218_9502,FloorPlan218,-4.5,0.9008403420448304,4.5,0,270,0,67.26531982421875,13.6993408203125
9503,FP218_9503,FloorPlan218,-4.5,0.9008403420448304,4.5,0,315,0,70.2972412109375,13.6749267578125
9504,FP218_9504,FloorPlan218,-4.0,0.9008403420448304,4.0,0,0,0,60.79864501953125,20.27587890625
9505,FP218_9505,FloorPlan218,-4.0,0.9008403420448304,4.0,0,45,0,61.4898681640625,20.9930419921875
9506,FP218_9506,FloorPlan218,-4.0,0.9008403420448304,4.0,0,90,0,74.3011474609375,12.96844482421875
9507,FP218_9507,FloorPlan218,-4.0,0.9008403420448304,4.0,0,135,0,79.54559326171875,9.2559814453125
9508,FP218_9508,FloorPlan218,-4.0,0.9008403420448304,4.0,0,180,0,71.7041015625,16.13311767578125
9509,FP218_9509,FloorPlan218,-4.0,0.9008403420448304,4.0,0,225,0,62.16583251953125,20.82977294921875
9510,FP218_9510,FloorPlan218,-4.0,0.9008403420448304,4.0,0,270,0,61.383056640625,19.2779541015625
9511,FP218_9511,FloorPlan218,-4.0,0.9008403420448304,4.0,0,315,0,59.25140380859375,19.13909912109375
9512,FP218_9512,FloorPlan218,-3.5,0.9008403420448304,3.5,0,0,0,58.203125,23.3123779296875
9513,FP218_9513,FloorPlan218,-3.5,0.9008403420448304,3.5,0,45,0,68.84307861328125,15.83404541015625
9514,FP218_9514,FloorPlan218,-3.5,0.9008403420448304,3.5,0,90,0,87.5030517578125,3.7506103515625
