,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc
8903,FP217_8903,FloorPlan217,-1.5,0.9011417031288147,4.0,0,315,0,80.8074951171875
8904,FP217_8904,FloorPlan217,-2.0,0.9011417031288147,4.5,0,0,0,98.09112548828125
8905,FP217_8905,FloorPlan217,-2.0,0.9011417031288147,4.5,0,45,0,92.8985595703125
8906,FP217_8906,FloorPlan217,-2.0,0.9011417031288147,4.5,0,90,0,84.80377197265625
8907,FP217_8907,FloorPlan217,-2.0,0.9011417031288147,4.5,0,135,0,70.9442138671875
8908,FP217_8908,FloorPlan217,-2.0,0.9011417031288147,4.5,0,180,0,56.55059814453125
8909,FP217_8909,FloorPlan217,-2.0,0.9011417031288147,4.5,0,225,0,57.2998046875
8910,FP217_8910,FloorPlan217,-2.0,0.9011417031288147,4.5,0,270,0,75.408935546875
8911,FP217_8911,FloorPlan217,-2.0,0.9011417031288147,4.5,0,315,0,87.99285888671875
8912,FP217_8912,FloorPlan217,-1.5,0.9011417031288147,4.5,0,0,0,98.24371337890625
8913,FP217_8913,FloorPlan217,-1.5,0.9011417031288147,4.5,0,45,0,94.82269287109375
8914,FP217_8914,FloorPlan217,-1.5,0.9011417031288147,4.5,0,90,0,91.05682373046875
8915,FP217_8915,FloorPlan217,-1.5,0.9011417031288147,4.5,0,135,0,78.37982177734375
8916,FP217_8916,FloorPlan217,-1.5,0.9011417031288147,4.5,0,180,0,62.1185302734375
8917,FP217_8917,FloorPlan217,-1.5,0.9011417031288147,4.5,0,225,0,54.60662841796875
8918,FP217_8918,FloorPlan217,-1.5,0.9011417031288147,4.5,0,270,0,71.9146728515625
8919,FP217_8919,FloorPlan217,-1.5,0.9011417031288147,4.5,0,315,0,87.29095458984375
8920,FP217_8920,FloorPlan217,-1.0,0.9011417031288147,4.5,0,0,0,98.08502197265625
8921,FP217_8921,FloorPlan217,-1.0,0.9011417031288147,4.5,0,45,0,96.7041015625
8922,FP217_8922,FloorPlan217,-1.0,0.9011417031288147,4.5,0,90,0,96.1090087890625
8923,FP217_8923,FloorPlan217,-1.0,0.9011417031288147,4.5,0,135,0,86.669921875
8924,FP217_8924,FloorPlan217,-1.0,0.9011417031288147,4.5,0,180,0,69.9462890625
8925,FP217_8925,FloorPlan217,-1.0,0.9011417031288147,4.5,0,225,0,57.55615234375
8926,FP217_8926,FloorPlan217,-1.0,0.9011417031288147,4.5,0,270,0,68.66912841796875
8927,FP217_8927,FloorPlan217,-1.0,0.9011417031288147,4.5,0,315,0,87.1673583984375
8928,FP218_8928,FloorPlan218,-0.5,0.9008403420448303,4.5,0,0,0,69.68536376953125
8929,FP218_8929,FloorPlan218,-0.5,0.9008403420448303,4.5,0,45,0,78.9764404296875
8930,FP218_8930,FloorPlan218,-0.5,0.9008403420448303,4.5,0,90,0,81.121826171875
8931,FP218_8931,FloorPlan218,-0.5,0.9008403420448303,4.5,0,135,0,76.220703125
8932,FP218_8932,FloorPlan218,-0.5,0.9008403420448303,4.5,0,180,0,67.8009033203125
8933,FP218_8933,FloorPlan218,-0.5,0.9008403420448303,4.5,0,225,0,65.1153564453125
8934,FP218_8934,FloorPlan218,-0.5,0.9008403420448303,4.5,0,270,0,61.1846923828125
8935,FP218_8935,FloorPlan218,-0.5,0.9008403420448303,4.5,0,315,0,64.1815185546875
8936,FP218_8936,FloorPlan218,0.0,0.9008403420448303,4.5,0,0,0,73.64044189453125
8937,FP218_8937,FloorPlan218,0.0,0.9008403420448303,4.5,0,45,0,84.72137451171875
8938,FP218_8938,FloorPlan218,0.0,0.9008403420448303,4.5,0,90,0,90.37322998046875
8939,FP218_8939,FloorPlan218,0.0,0.9008403420448303,4.5,0,135,0,84.36126708984375
8940,FP218_8940,FloorPlan218,0.0,0.9008403420448303,4.5,0,180,0,69.63653564453125
8941,FP218_8941,FloorPlan218,0.0,0.9008403420448303,4.5,0,225,0,60.015869140625
8942,FP218_8942,FloorPlan218,0.0,0.9008403420448303,4.5,0,270,0,57.03887939453125
8943,FP218_8943,FloorPlan218,0.0,0.9008403420448303,4.5,0,315,0,62.63427734375
8944,FP218_8944,FloorPlan218,-0.5,0.9008403420448303,5.0,0,0,0,76.58538818359375
8945,FP218_8945,FloorPlan218,-0.5,0.9008403420448303,5.0,0,45,0,83.69293212890625
8946,FP218_8946,FloorPlan218,-0.5,0.9008403420448303,5.0,0,90,0,83.2427978515625
8947,FP218_8947,FloorPlan218,-0.5,0.9008403420448303,5.0,0,135,0,74.7161865234375
8948,FP218_8948,FloorPlan218,-0.5,0.9008403420448303,5.0,0,180,0,66.5496826171875
8949,FP218_8949,FloorPlan218,-0.5,0.9008403420448303,5.0,0,225,0,61.02447509765625
8950,FP218_8950,FloorPlan218,-0.5,0.9008403420448303,5.0,0,270,0,59.67864990234375
8951,FP218_8951,FloorPlan218,-0.5,0.9008403420448303,5.0,0,315,0,68.25408935546875
8952,FP218_8952,FloorPlan218,-1.0,0.9008403420448303,4.5,0,0,0,66.48101806640625
8953,FP218_8953,FloorPlan218,-1.0,0.9008403420448303,4.5,0,45,0,72.30682373046875
8954,FP218_8954,FloorPlan218,-1.0,0.9008403420448303,4.5,0,90,0,73.26202392578125
8955,FP218_8955,FloorPlan218,-1.0,0.9008403420448303,4.5,0,135,0,71.68426513671875
8956,FP218_8956,FloorPlan218,-1.0,0.9008403420448303,4.5,0,180,0,73.10791015625
8957,FP218_8957,FloorPlan218,-1.0,0.9008403420448303,4.5,0,225,0,73.56109619140625
8958,FP218_8958,FloorPlan218,-1.0,0.9008403420448303,4.5,0,270,0,65.8599853515625
8959,FP218_8959,FloorPlan218,-1.0,0.9008403420448303,4.5,0,315,0,64.63165283203125
8960,FP218_8960,FloorPlan218,-0.5,0.9008403420448303,4.0,0,0,0,65.60211181640625
8961,FP218_8961,FloorPlan218,-0.5,0.9008403420448303,4.0,0,45,0,76.40533447265625
8962,FP218_8962,FloorPlan218,-0.5,0.9008403420448303,4.0,0,90,0,81.13861083984375
8963,FP218_8963,FloorPlan218,-0.5,0.9008403420448303,4.0,0,135,0,78.7811279296875
8964,FP218_8964,FloorPlan218,-0.5,0.9008403420448303,4.0,0,180,0,68.44940185546875
8965,FP218_8965,FloorPlan218,-0.5,0.9008403420448303,4.0,0,225,0,66.912841796875
8966,FP218_8966,FloorPlan218,-0.5,0.9008403420448303,4.0,0,270,0,67.93670654296875
8967,FP218_8967,FloorPlan218,-0.5,0.9008403420448303,4.0,0,315,0,64.12506103515625
8968,FP218_8968,FloorPlan218,0.0,0.9008403420448303,5.0,0,0,0,79.5562744140625
8969,FP218_8969,FloorPlan218,0.0,0.9008403420448303,5.0,0,45,0,88.79547119140625
8970,FP218_8970,FloorPlan218,0.0,0.9008403420448303,5.0,0,90,0,90.76690673828125
8971,FP218_8971,FloorPlan218,0.0,0.9008403420448303,5.0,0,135,0,82.97882080078125
8972,FP218_8972,FloorPlan218,0.0,0.9008403420448303,5.0,0,180,0,67.79327392578125
8973,FP218_8973,FloorPlan218,0.0,0.9008403420448303,5.0,0,225,0,58.21533203125
8974,FP218_8974,FloorPlan218,0.0,0.9008403420448303,5.0,0,270,0,57.96661376953125
8975,FP218_8975,FloorPlan218,0.0,0.9008403420448303,5.0,0,315,0,67.86346435546875
8976,FP218_8976,FloorPlan218,0.0,0.9008403420448303,4.0,0,0,0,69.818115234375
8977,FP218_8977,FloorPlan218,0.0,0.9008403420448303,4.0,0,45,0,82.952880859375
8978,FP218_8978,FloorPlan218,0.0,0.9008403420448303,4.0,0,90,0,90.95306396484375
8979,FP218_8979,FloorPlan218,0.0,0.9008403420448303,4.0,0,135,0,85.61248779296875
8980,FP218_8980,FloorPlan218,0.0,0.9008403420448303,4.0,0,180,0,70.1812744140625
8981,FP218_8981,FloorPlan218,0.0,0.9008403420448303,4.0,0,225,0,60.0799560546875
8982,FP218_8982,FloorPlan218,0.0,0.9008403420448303,4.0,0,270,0,61.0870361328125
8983,FP218_8983,FloorPlan218,0.0,0.9008403420448303,4.0,0,315,0,59.75494384765625
8984,FP218_8984,FloorPlan218,-0.5,0.9008403420448303,5.5,0,0,0,84.59930419921875
8985,FP218_8985,FloorPlan218,-0.5,0.9008403420448303,5.5,0,45,0,88.47808837890625
8986,FP218_8986,FloorPlan218,-0.5,0.9008403420448303,5.5,0,90,0,84.423828125
8987,FP218_8987,FloorPlan218,-0.5,0.9008403420448303,5.5,0,135,0,74.32403564453125
8988,FP218_8988,FloorPlan218,-0.5,0.9008403420448303,5.5,0,180,0,64.40582275390625
8989,FP218_8989,FloorPlan218,-0.5,0.9008403420448303,5.5,0,225,0,57.09075927734375
8990,FP218_8990,FloorPlan218,-0.5,0.9008403420448303,5.5,0,270,0,58.85772705078125
8991,FP218_8991,FloorPlan218,-0.5,0.9008403420448303,5.5,0,315,0,73.21319580078125
8992,FP218_8992,FloorPlan218,-1.0,0.9008403420448303,5.0,0,0,0,74.12872314453125
8993,FP218_8993,FloorPlan218,-1.0,0.9008403420448303,5.0,0,45,0,77.79388427734375
8994,FP218_8994,FloorPlan218,-1.0,0.9008403420448303,5.0,0,90,0,75.543212890625
8995,FP218_8995,FloorPlan218,-1.0,0.9008403420448303,5.0,0,135,0,70.770263671875
8996,FP218_8996,FloorPlan218,-1.0,0.9008403420448303,5.0,0,180,0,69.63653564453125
8997,FP218_8997,FloorPlan218,-1.0,0.9008403420448303,5.0,0,225,0,65.88287353515625
8998,FP218_8998,FloorPlan218,-1.0,0.9008403420448303,5.0,0,270,0,62.96234130859375
8999,FP218_8999,FloorPlan218,-1.0,0.9008403420448303,5.0,0,315,0,66.14990234375
9000,FP218_9000,FloorPlan218,-1.5,0.9008403420448303,4.5,0,0,0,64.59503173828125
9001,FP218_9001,FloorPlan218,-1.5,0.9008403420448303,4.5,0,45,0,65.92864990234375
9002,FP218_9002,FloorPlan218,-1.5,0.9008403420448303,4.5,0,90,0,68.68743896484375
9003,FP218_9003,FloorPlan218,-1.5,0.9008403420448303,4.5,0,135,0,71.5576171875
9004,FP218_9004,FloorPlan218,-1.5,0.9008403420448303,4.5,0,180,0,74.8199462890625
9005,FP218_9005,FloorPlan218,-1.5,0.9008403420448303,4.5,0,225,0,85.69488525390625
9006,FP218_9006,FloorPlan218,-1.5,0.9008403420448303,4.5,0,270,0,65.6005859375
9007,FP218_9007,FloorPlan218,-1.5,0.9008403420448303,4.5,0,315,0,60.76812744140625
9008,FP218_9008,FloorPlan218,-1.0,0.9008403420448303,4.0,0,0,0,63.50250244140625
9009,FP218_9009,FloorPlan218,-1.0,0.9008403420448303,4.0,0,45,0,69.05364990234375
9010,FP218_9010,FloorPlan218,-1.0,0.9008403420448303,4.0,0,90,0,72.66845703125
9011,FP218_9011,FloorPlan218,-1.0,0.9008403420448303,4.0,0,135,0,73.80523681640625
9012,FP218_9012,FloorPlan218,-1.0,0.9008403420448303,4.0,0,180,0,67.87261962890625
9013,FP218_9013,FloorPlan218,-1.0,0.9008403420448303,4.0,0,225,0,78.93524169921875
9014,FP218_9014,FloorPlan218,-1.0,0.9008403420448303,4.0,0,270,0,76.55792236328125
9015,FP218_9015,FloorPlan218,-1.0,0.9008403420448303,4.0,0,315,0,64.78271484375
9016,FP218_9016,FloorPlan218,-0.5,0.9008403420448303,3.5,0,0,0,65.29388427734375
9017,FP218_9017,FloorPlan218,-0.5,0.9008403420448303,3.5,0,45,0,74.847412109375
9018,FP218_9018,FloorPlan218,-0.5,0.9008403420448303,3.5,0,90,0,82.44781494140625
9019,FP218_9019,FloorPlan218,-0.5,0.9008403420448303,3.5,0,135,0,80.6243896484375
9020,FP218_9020,FloorPlan218,-0.5,0.9008403420448303,3.5,0,180,0,70.46966552734375
9021,FP218_9021,FloorPlan218,-0.5,0.9008403420448303,3.5,0,225,0,68.00537109375
9022,FP218_9022,FloorPlan218,-0.5,0.9008403420448303,3.5,0,270,0,73.8983154296875
9023,FP218_9023,FloorPlan218,-0.5,0.9008403420448303,3.5,0,315,0,64.19525146484375
9024,FP218_9024,FloorPlan218,0.5,0.9008403420448303,5.0,0,0,0,83.03680419921875
9025,FP218_9025,FloorPlan218,0.5,0.9008403420448303,5.0,0,45,0,93.25103759765625
9026,FP218_9026,FloorPlan218,0.5,0.9008403420448303,5.0,0,90,0,97.7630615234375
9027,FP218_9027,FloorPlan218,0.5,0.9008403420448303,5.0,0,135,0,91.02630615234375
9028,FP218_9028,FloorPlan218,0.5,0.9008403420448303,5.0,0,180,0,73.20098876953125
9029,FP218_9029,FloorPlan218,0.5,0.9008403420448303,5.0,0,225,0,60.63232421875
9030,FP218_9030,FloorPlan218,0.5,0.9008403420448303,5.0,0,270,0,56.67724609375
9031,FP218_9031,FloorPlan218,0.5,0.9008403420448303,5.0,0,315,0,67.92144775390625
9032,FP218_9032,FloorPlan218,0.0,0.9008403420448303,5.5,0,0,0,86.42578125
9033,FP218_9033,FloorPlan218,0.0,0.9008403420448303,5.5,0,45,0,92.93365478515625
9034,FP218_9034,FloorPlan218,0.0,0.9008403420448303,5.5,0,90,0,91.60919189453125
9035,FP218_9035,FloorPlan218,0.0,0.9008403420448303,5.5,0,135,0,81.8939208984375
9036,FP218_9036,FloorPlan218,0.0,0.9008403420448303,5.5,0,180,0,65.960693359375
9037,FP218_9037,FloorPlan218,0.0,0.9008403420448303,5.5,0,225,0,56.597900390625
9038,FP218_9038,FloorPlan218,0.0,0.9008403420448303,5.5,0,270,0,59.5184326171875
9039,FP218_9039,FloorPlan218,0.0,0.9008403420448303,5.5,0,315,0,74.38201904296875
9040,FP218_9040,FloorPlan218,0.0,0.9008403420448303,3.5,0,0,0,68.7774658203125
9041,FP218_9041,FloorPlan218,0.0,0.9008403420448303,3.5,0,45,0,82.03887939453125
9042,FP218_9042,FloorPlan218,0.0,0.9008403420448303,3.5,0,90,0,91.943359375
9043,FP218_9043,FloorPlan218,0.0,0.9008403420448303,3.5,0,135,0,86.553955078125
9044,FP218_9044,FloorPlan218,0.0,0.9008403420448303,3.5,0,180,0,70.97625732421875
9045,FP218_9045,FloorPlan218,0.0,0.9008403420448303,3.5,0,225,0,61.1419677734375
9046,FP218_9046,FloorPlan218,0.0,0.9008403420448303,3.5,0,270,0,64.593505859375
9047,FP218_9047,FloorPlan218,0.0,0.9008403420448303,3.5,0,315,0,58.1451416015625
9048,FP218_9048,FloorPlan218,-0.5,0.9008403420448303,6.0,0,0,0,91.80755615234375
9049,FP218_9049,FloorPlan218,-0.5,0.9008403420448303,6.0,0,45,0,92.58270263671875
9050,FP218_9050,FloorPlan218,-0.5,0.9008403420448303,6.0,0,90,0,87.164306640625
9051,FP218_9051,FloorPlan218,-0.5,0.9008403420448303,6.0,0,135,0,75.12664794921875
9052,FP218_9052,FloorPlan218,-0.5,0.9008403420448303,6.0,0,180,0,61.346435546875
9053,FP218_9053,FloorPlan218,-0.5,0.9008403420448303,6.0,0,225,0,53.2745361328125
9054,FP218_9054,FloorPlan218,-0.5,0.9008403420448303,6.0,0,270,0,60.198974609375
9055,FP218_9055,FloorPlan218,-0.5,0.9008403420448303,6.0,0,315,0,80.18798828125
9056,FP218_9056,FloorPlan218,-1.0,0.9008403420448303,5.5,0,0,0,82.95745849609375
9057,FP218_9057,FloorPlan218,-1.0,0.9008403420448303,5.5,0,45,0,83.7554931640625
9058,FP218_9058,FloorPlan218,-1.0,0.9008403420448303,5.5,0,90,0,78.30047607421875
9059,FP218_9059,FloorPlan218,-1.0,0.9008403420448303,5.5,0,135,0,69.49615478515625
9060,FP218_9060,FloorPlan218,-1.0,0.9008403420448303,5.5,0,180,0,63.7908935546875
9061,FP218_9061,FloorPlan218,-1.0,0.9008403420448303,5.5,0,225,0,58.9630126953125
9062,FP218_9062,FloorPlan218,-1.0,0.9008403420448303,5.5,0,270,0,58.09478759765625
9063,FP218_9063,FloorPlan218,-1.0,0.9008403420448303,5.5,0,315,0,72.369384765625
9064,FP218_9064,FloorPlan218,-1.5,0.9008403420448303,5.0,0,0,0,72.24884033203125
9065,FP218_9065,FloorPlan218,-1.5,0.9008403420448303,5.0,0,45,0,72.4090576171875
9066,FP218_9066,FloorPlan218,-1.5,0.9008403420448303,5.0,0,90,0,67.85125732421875
9067,FP218_9067,FloorPlan218,-1.5,0.9008403420448303,5.0,0,135,0,70.79010009765625
9068,FP218_9068,FloorPlan218,-1.5,0.9008403420448303,5.0,0,180,0,69.50836181640625
9069,FP218_9069,FloorPlan218,-1.5,0.9008403420448303,5.0,0,225,0,67.4163818359375
9070,FP218_9070,FloorPlan218,-1.5,0.9008403420448303,5.0,0,270,0,58.02154541015625
9071,FP218_9071,FloorPlan218,-1.5,0.9008403420448303,5.0,0,315,0,63.49945068359375
9072,FP218_9072,FloorPlan218,-1.0,0.9008403420448303,3.5,0,0,0,69.42138671875
9073,FP218_9073,FloorPlan218,-1.0,0.9008403420448303,3.5,0,45,0,68.21746826171875
9074,FP218_9074,FloorPlan218,-1.0,0.9008403420448303,3.5,0,90,0,73.67401123046875
9075,FP218_9075,FloorPlan218,-1.0,0.9008403420448303,3.5,0,135,0,77.37274169921875
9076,FP218_9076,FloorPlan218,-1.0,0.9008403420448303,3.5,0,180,0,69.8211669921875
9077,FP218_9077,FloorPlan218,-1.0,0.9008403420448303,3.5,0,225,0,75.79345703125
9078,FP218_9078,FloorPlan218,-1.0,0.9008403420448303,3.5,0,270,0,83.63189697265625
9079,FP218_9079,FloorPlan218,-1.0,0.9008403420448303,3.5,0,315,0,71.65985107421875
9080,FP218_9080,FloorPlan218,-0.5,0.9008403420448303,3.0,0,0,0,65.3778076171875
9081,FP218_9081,FloorPlan218,-0.5,0.9008403420448303,3.0,0,45,0,73.6572265625
9082,FP218_9082,FloorPlan218,-0.5,0.9008403420448303,3.0,0,90,0,83.71734619140625
9083,FP218_9083,FloorPlan218,-0.5,0.9008403420448303,3.0,0,135,0,81.0821533203125
9084,FP218_9084,FloorPlan218,-0.5,0.9008403420448303,3.0,0,180,0,70.654296875
9085,FP218_9085,FloorPlan218,-0.5,0.9008403420448303,3.0,0,225,0,65.69061279296875
9086,FP218_9086,FloorPlan218,-0.5,0.9008403420448303,3.0,0,270,0,74.45526123046875
9087,FP218_9087,FloorPlan218,-0.5,0.9008403420448303,3.0,0,315,0,65.65704345703125
9088,FP218_9088,FloorPlan218,0.5,0.9008403420448303,5.5,0,0,0,89.6453857421875
9089,FP218_9089,FloorPlan218,0.5,0.9008403420448303,5.5,0,45,0,96.00677490234375
9090,FP218_9090,FloorPlan218,0.5,0.9008403420448303,5.5,0,90,0,97.47314453125
9091,FP218_9091,FloorPlan218,0.5,0.9008403420448303,5.5,0,135,0,89.79644775390625
9092,FP218_9092,FloorPlan218,0.5,0.9008403420448303,5.5,0,180,0,70.947265625
9093,FP218_9093,FloorPlan218,0.5,0.9008403420448303,5.5,0,225,0,57.012939453125
9094,FP218_9094,FloorPlan218,0.5,0.9008403420448303,5.5,0,270,0,61.86370849609375
9095,FP218_9095,FloorPlan218,0.5,0.9008403420448303,5.5,0,315,0,74.41253662109375
9096,FP218_9096,FloorPlan218,0.0,0.9008403420448303,3.0,0,0,0,67.93212890625
9097,FP218_9097,FloorPlan218,0.0,0.9008403420448303,3.0,0,45,0,81.82220458984375
9098,FP218_9098,FloorPlan218,0.0,0.9008403420448303,3.0,0,90,0,92.7947998046875
9099,FP218_9099,FloorPlan218,0.0,0.9008403420448303,3.0,0,135,0,87.33062744140625
9100,FP218_9100,FloorPlan218,0.0,0.9008403420448303,3.0,0,180,0,73.9898681640625
9101,FP218_9101,FloorPlan218,0.0,0.9008403420448303,3.0,0,225,0,61.090087890625
9102,FP218_9102,FloorPlan218,0.0,0.9008403420448303,3.0,0,270,0,64.6514892578125
9103,FP218_9103,FloorPlan218,0.0,0.9008403420448303,3.0,0,315,0,59.98077392578125
9104,FP218_9104,FloorPlan218,-1.0,0.9008403420448303,6.0,0,0,0,90.87371826171875
9105,FP218_9105,FloorPlan218,-1.0,0.9008403420448303,6.0,0,45,0,90.26947021484375
9106,FP218_9106,FloorPlan218,-1.0,0.9008403420448303,6.0,0,90,0,81.39495849609375
9107,FP218_9107,FloorPlan218,-1.0,0.9008403420448303,6.0,0,135,0,70.66192626953125
9108,FP218_9108,FloorPlan218,-1.0,0.9008403420448303,6.0,0,180,0,58.2427978515625
9109,FP218_9109,FloorPlan218,-1.0,0.9008403420448303,6.0,0,225,0,53.4637451171875
9110,FP218_9110,FloorPlan218,-1.0,0.9008403420448303,6.0,0,270,0,59.90142822265625
9111,FP218_9111,FloorPlan218,-1.0,0.9008403420448303,6.0,0,315,0,80.02471923828125
9112,FP218_9112,FloorPlan218,-1.5,0.9008403420448303,5.5,0,0,0,81.6986083984375
9113,FP218_9113,FloorPlan218,-1.5,0.9008403420448303,5.5,0,45,0,79.3792724609375
9114,FP218_9114,FloorPlan218,-1.5,0.9008403420448303,5.5,0,90,0,71.8536376953125
9115,FP218_9115,FloorPlan218,-1.5,0.9008403420448303,5.5,0,135,0,68.21441650390625
9116,FP218_9116,FloorPlan218,-1.5,0.9008403420448303,5.5,0,180,0,64.1632080078125
9117,FP218_9117,FloorPlan218,-1.5,0.9008403420448303,5.5,0,225,0,58.917236328125
9118,FP218_9118,FloorPlan218,-1.5,0.9008403420448303,5.5,0,270,0,55.87921142578125
9119,FP218_9119,FloorPlan218,-1.5,0.9008403420448303,5.5,0,315,0,72.03521728515625
9120,FP218_9120,FloorPlan218,-2.0,0.9008403420448303,5.0,0,0,0,71.417236328125
9121,FP218_9121,FloorPlan218,-2.0,0.9008403420448303,5.0,0,45,0,68.28155517578125
9122,FP218_9122,FloorPlan218,-2.0,0.9008403420448303,5.0,0,90,0,65.911865234375
9123,FP218_9123,FloorPlan218,-2.0,0.9008403420448303,5.0,0,135,0,73.26507568359375
9124,FP218_9124,FloorPlan218,-2.0,0.9008403420448303,5.0,0,180,0,74.39727783203125
9125,FP218_9125,FloorPlan218,-2.0,0.9008403420448303,5.0,0,225,0,66.6351318359375
9126,FP218_9126,FloorPlan218,-2.0,0.9008403420448303,5.0,0,270,0,50.74462890625
9127,FP218_9127,FloorPlan218,-2.0,0.9008403420448303,5.0,0,315,0,63.4674072265625
9128,FP218_9128,FloorPlan218,-1.0,0.9008403420448303,3.0,0,0,0,70.38726806640625
9129,FP218_9129,FloorPlan218,-1.0,0.9008403420448303,3.0,0,45,0,69.647216796875
9130,FP218_9130,FloorPlan218,-1.0,0.9008403420448303,3.0,0,90,0,75.5218505859375
9131,FP218_9131,FloorPlan218,-1.0,0.9008403420448303,3.0,0,135,0,77.2674560546875
9132,FP218_9132,FloorPlan218,-1.0,0.9008403420448303,3.0,0,180,0,71.70867919921875
9133,FP218_9133,FloorPlan218,-1.0,0.9008403420448303,3.0,0,225,0,71.39434814453125
9134,FP218_9134,FloorPlan218,-1.0,0.9008403420448303,3.0,0,270,0,87.52593994140625
9135,FP218_9135,FloorPlan218,-1.0,0.9008403420448303,3.0,0,315,0,77.45819091796875
9136,FP218_9136,FloorPlan218,-0.5,0.9008403420448303,2.5,0,0,0,65.1763916015625
9137,FP218_9137,FloorPlan218,-0.5,0.9008403420448303,2.5,0,45,0,73.9013671875
9138,FP218_9138,FloorPlan218,-0.5,0.9008403420448303,2.5,0,90,0,85.015869140625
9139,FP218_9139,FloorPlan218,-0.5,0.9008403420448303,2.5,0,135,0,83.4503173828125
9140,FP218_9140,FloorPlan218,-0.5,0.9008403420448303,2.5,0,180,0,74.81536865234375
9141,FP218_9141,FloorPlan218,-0.5,0.9008403420448303,2.5,0,225,0,66.84722900390625
9142,FP218_9142,FloorPlan218,-0.5,0.9008403420448303,2.5,0,270,0,70.263671875
9143,FP218_9143,FloorPlan218,-0.5,0.9008403420448303,2.5,0,315,0,69.94476318359375
9144,FP218_9144,FloorPlan218,0.5,0.9008403420448303,6.0,0,0,0,95.7550048828125
9145,FP218_9145,FloorPlan218,0.5,0.9008403420448303,6.0,0,45,0,97.247314453125
9146,FP218_9146,FloorPlan218,0.5,0.9008403420448303,6.0,0,90,0,96.6949462890625
9147,FP218_9147,FloorPlan218,0.5,0.9008403420448303,6.0,0,135,0,88.48114013671875
9148,FP218_9148,FloorPlan218,0.5,0.9008403420448303,6.0,0,180,0,68.70269775390625
9149,FP218_9149,FloorPlan218,0.5,0.9008403420448303,6.0,0,225,0,61.4715576171875
9150,FP218_9150,FloorPlan218,0.5,0.9008403420448303,6.0,0,270,0,68.69659423828125
9151,FP218_9151,FloorPlan218,0.5,0.9008403420448303,6.0,0,315,0,85.60028076171875
9152,FP218_9152,FloorPlan218,0.0,0.9008403420448303,2.5,0,0,0,66.2872314453125
9153,FP218_9153,FloorPlan218,0.0,0.9008403420448303,2.5,0,45,0,81.87408447265625
9154,FP218_9154,FloorPlan218,0.0,0.9008403420448303,2.5,0,90,0,93.3837890625
9155,FP218_9155,FloorPlan218,0.0,0.9008403420448303,2.5,0,135,0,89.12200927734375
9156,FP218_9156,FloorPlan218,0.0,0.9008403420448303,2.5,0,180,0,76.6326904296875
9157,FP218_9157,FloorPlan218,0.0,0.9008403420448303,2.5,0,225,0,62.90740966796875
9158,FP218_9158,FloorPlan218,0.0,0.9008403420448303,2.5,0,270,0,61.08856201171875
9159,FP218_9159,FloorPlan218,0.0,0.9008403420448303,2.5,0,315,0,61.01226806640625
9160,FP218_9160,FloorPlan218,-1.0,0.9008403420448303,6.5,0,0,0,98.1201171875
9161,FP218_9161,FloorPlan218,-1.0,0.9008403420448303,6.5,0,45,0,96.80328369140625
9162,FP218_9162,FloorPlan218,-1.0,0.9008403420448303,6.5,0,90,0,86.16943359375
9163,FP218_9163,FloorPlan218,-1.0,0.9008403420448303,6.5,0,135,0,73.01483154296875
9164,FP218_9164,FloorPlan218,-1.0,0.9008403420448303,6.5,0,180,0,58.5296630859375
9165,FP218_9165,FloorPlan218,-1.0,0.9008403420448303,6.5,0,225,0,52.294921875
9166,FP218_9166,FloorPlan218,-1.0,0.9008403420448303,6.5,0,270,0,64.129638671875
9167,FP218_9167,FloorPlan218,-1.0,0.9008403420448303,6.5,0,315,0,86.9232177734375
9168,FP218_9168,FloorPlan218,-1.5,0.9008403420448303,6.0,0,0,0,89.95208740234375
9169,FP218_9169,FloorPlan218,-1.5,0.9008403420448303,6.0,0,45,0,86.83319091796875
9170,FP218_9170,FloorPlan218,-1.5,0.9008403420448303,6.0,0,90,0,76.13067626953125
9171,FP218_9171,FloorPlan218,-1.5,0.9008403420448303,6.0,0,135,0,66.30859375
9172,FP218_9172,FloorPlan218,-1.5,0.9008403420448303,6.0,0,180,0,58.8714599609375
9173,FP218_9173,FloorPlan218,-1.5,0.9008403420448303,6.0,0,225,0,53.51409912109375
9174,FP218_9174,FloorPlan218,-1.5,0.9008403420448303,6.0,0,270,0,59.00726318359375
9175,FP218_9175,FloorPlan218,-1.5,0.9008403420448303,6.0,0,315,0,79.9835205078125
9176,FP218_9176,FloorPlan218,-2.0,0.9008403420448303,5.5,0,0,0,80.30548095703125
9177,FP218_9177,FloorPlan218,-2.0,0.9008403420448303,5.5,0,45,0,76.32293701171875
9178,FP218_9178,FloorPlan218,-2.0,0.9008403420448303,5.5,0,90,0,67.46368408203125
9179,FP218_9179,FloorPlan218,-2.0,0.9008403420448303,5.5,0,135,0,66.75872802734375
9180,FP218_9180,FloorPlan218,-2.0,0.9008403420448303,5.5,0,180,0,66.754150390625
9181,FP218_9181,FloorPlan218,-2.0,0.9008403420448303,5.5,0,225,0,58.64715576171875
9182,FP218_9182,FloorPlan218,-2.0,0.9008403420448303,5.5,0,270,0,53.68499755859375
9183,FP218_9183,FloorPlan218,-2.0,0.9008403420448303,5.5,0,315,0,71.917724609375
9184,FP218_9184,FloorPlan218,-2.5,0.9008403420448303,5.0,0,0,0,70.85418701171875
